generation_number,timestamp,execution_duration_ms,episodes_created,discoveries_made,theories_formed,unknowns_resolved,research_debt,research_velocity,replication_success_rate,adaptations_evaluated,adaptations_adopted,adaptations_rejected,adaptation_success_rate,prediction_accuracy,prediction_calibration,prediction_reliability,civilization_adaptation_index,scientific_capital,institution_diversity,method_diversity,collaboration_density,resource_utilization,budget_remaining,credits_spent,canonical_transaction_count,stage3_results_count,stage4_results_count,stage5_result_id,constitutional_violations,lifecycle_completeness_pct,rollback_frequency
1,2026-06-30T15:23:03.803000Z,6,200,10,10,6,0,10.0,0.9118929963277738,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.8140282903422642,0.305,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen1,0,100.0,0.05
2,2026-06-30T15:23:03.814000Z,4,200,10,10,6,0,10.0,0.8767012334538209,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.7389924351342875,0.31,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen2,0,100.0,0.05
3,2026-06-30T15:23:03.848000Z,11,200,10,10,6,0,10.0,0.8898351640966887,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.7589232759841037,0.315,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen3,0,100.0,0.05
4,2026-06-30T15:23:03.860000Z,3,200,10,10,6,0,10.0,0.9198371268055778,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.7321939157115804,0.32,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen4,0,100.0,0.05
5,2026-06-30T15:23:03.903000Z,5,200,10,10,6,0,10.0,0.9159392681524642,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.8201948175907866,0.325,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen5,0,100.0,0.05
6,2026-06-30T15:23:03.919000Z,3,200,10,10,6,0,10.0,0.9045816819941236,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.7187201525098836,0.33,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen6,0,100.0,0.05
7,2026-06-30T15:23:03.936000Z,3,200,10,10,6,0,10.0,0.8177264464885625,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.8126619495589256,0.335,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen7,0,100.0,0.05
8,2026-06-30T15:23:03.957000Z,3,200,10,10,6,0,10.0,0.9210778666162462,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.7193971206862189,0.34,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen8,0,100.0,0.05
9,2026-06-30T15:23:03.981000Z,5,200,10,10,6,0,10.0,0.8369375412742952,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.7873485782049864,0.345,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen9,0,100.0,0.05
10,2026-06-30T15:23:04.009000Z,3,200,10,10,6,0,10.0,0.8523494280902446,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.824348510418782,0.35,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen10,0,100.0,0.05
11,2026-06-30T15:23:04.051000Z,10,200,10,10,6,0,10.0,0.860715641603792,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.708550238426407,0.355,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen11,0,100.0,0.05
