generation_number,timestamp,execution_duration_ms,episodes_created,discoveries_made,theories_formed,unknowns_resolved,research_debt,research_velocity,replication_success_rate,adaptations_evaluated,adaptations_adopted,adaptations_rejected,adaptation_success_rate,prediction_accuracy,prediction_calibration,prediction_reliability,civilization_adaptation_index,scientific_capital,institution_diversity,method_diversity,collaboration_density,resource_utilization,budget_remaining,credits_spent,canonical_transaction_count,stage3_results_count,stage4_results_count,stage5_result_id,constitutional_violations,lifecycle_completeness_pct,rollback_frequency
1,2026-06-30T15:22:23.047000Z,4,200,10,10,6,0,10.0,0.8697496850978332,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.824676259761547,0.305,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen1,0,100.0,0.05
2,2026-06-30T15:22:23.083000Z,13,200,10,10,6,0,10.0,0.9058652704663449,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.8262102956172475,0.31,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen2,0,100.0,0.05
3,2026-06-30T15:22:23.107000Z,11,200,10,10,6,0,10.0,0.9043841004399436,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.752374928678452,0.315,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen3,0,100.0,0.05
4,2026-06-30T15:22:23.131000Z,15,200,10,10,6,0,10.0,0.857540940936692,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.810255517241492,0.32,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen4,0,100.0,0.05
5,2026-06-30T15:22:23.155000Z,5,200,10,10,6,0,10.0,0.9017475170145963,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.7833781574497125,0.325,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen5,0,100.0,0.05
6,2026-06-30T15:22:23.200000Z,4,200,10,10,6,0,10.0,0.8227013902305758,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.8321563338808744,0.33,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen6,0,100.0,0.05
7,2026-06-30T15:22:23.222000Z,7,200,10,10,6,0,10.0,0.8278592084054904,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.8473196157438863,0.335,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen7,0,100.0,0.05
8,2026-06-30T15:22:23.248000Z,5,200,10,10,6,0,10.0,0.8588608617911654,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.8358381059411721,0.34,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen8,0,100.0,0.05
9,2026-06-30T15:22:23.288000Z,21,200,10,10,6,0,10.0,0.8666433771588361,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.8435920576686766,0.345,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen9,0,100.0,0.05
10,2026-06-30T15:22:23.309000Z,12,200,10,10,6,0,10.0,0.8997351883739069,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.7326614314025535,0.35,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen10,0,100.0,0.05
11,2026-06-30T15:22:23.348000Z,13,200,10,10,6,0,10.0,0.8256991454381537,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.8636392421520889,0.355,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen11,0,100.0,0.05
12,2026-06-30T15:22:23.379000Z,11,200,10,10,6,0,10.0,0.9186973599929665,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.7861642033523866,0.36,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen12,0,100.0,0.05
13,2026-06-30T15:22:23.415000Z,20,200,10,10,6,0,10.0,0.9156114887553338,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.7040466004353334,0.365,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen13,0,100.0,0.05
