generation_number,timestamp,execution_duration_ms,episodes_created,discoveries_made,theories_formed,unknowns_resolved,research_debt,research_velocity,replication_success_rate,adaptations_evaluated,adaptations_adopted,adaptations_rejected,adaptation_success_rate,prediction_accuracy,prediction_calibration,prediction_reliability,civilization_adaptation_index,scientific_capital,institution_diversity,method_diversity,collaboration_density,resource_utilization,budget_remaining,credits_spent,canonical_transaction_count,stage3_results_count,stage4_results_count,stage5_result_id,constitutional_violations,lifecycle_completeness_pct,rollback_frequency
1,2026-06-30T15:21:16.553000Z,18,200,10,10,6,0,10.0,0.8045708195421138,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.8080851585074992,0.305,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen1,0,100.0,0.05
2,2026-06-30T15:21:16.594000Z,5,200,10,10,6,0,10.0,0.8446616253220658,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.8262450952560089,0.31,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen2,0,100.0,0.05
3,2026-06-30T15:21:16.687000Z,3,200,10,10,6,0,10.0,0.8729001494530176,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.8426263871302714,0.315,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen3,0,100.0,0.05
4,2026-06-30T15:21:16.767000Z,3,200,10,10,6,0,10.0,0.8692962833299454,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.7373305181686686,0.32,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen4,0,100.0,0.05
5,2026-06-30T15:21:16.804000Z,3,200,10,10,6,0,10.0,0.8028630911408748,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.8734724619437588,0.325,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen5,0,100.0,0.05
6,2026-06-30T15:21:16.872000Z,4,200,10,10,6,0,10.0,0.8149145565564464,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.8273071880189424,0.33,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen6,0,100.0,0.05
7,2026-06-30T15:21:16.903000Z,5,200,10,10,6,0,10.0,0.9340470477330767,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.7206658804373767,0.335,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen7,0,100.0,0.05
8,2026-06-30T15:21:16.940000Z,6,200,10,10,6,0,10.0,0.927496511480384,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.8310839455935592,0.34,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen8,0,100.0,0.05
9,2026-06-30T15:21:16.976000Z,5,200,10,10,6,0,10.0,0.908291965965464,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.8817005920977203,0.345,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen9,0,100.0,0.05
10,2026-06-30T15:21:17.071000Z,4,200,10,10,6,0,10.0,0.9097684968525809,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.8868998638945894,0.35,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen10,0,100.0,0.05
