generation_number,timestamp,execution_duration_ms,episodes_created,discoveries_made,theories_formed,unknowns_resolved,research_debt,research_velocity,replication_success_rate,adaptations_evaluated,adaptations_adopted,adaptations_rejected,adaptation_success_rate,prediction_accuracy,prediction_calibration,prediction_reliability,civilization_adaptation_index,scientific_capital,institution_diversity,method_diversity,collaboration_density,resource_utilization,budget_remaining,credits_spent,canonical_transaction_count,stage3_results_count,stage4_results_count,stage5_result_id,constitutional_violations,lifecycle_completeness_pct,rollback_frequency
1,2026-06-30T15:22:19.542000Z,5,200,10,10,6,0,10.0,0.8037354220897498,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.8773531860707293,0.305,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen1,0,100.0,0.05
2,2026-06-30T15:22:19.588000Z,3,200,10,10,6,0,10.0,0.9228731340327849,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.7751248726645532,0.31,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen2,0,100.0,0.05
3,2026-06-30T15:22:19.607000Z,4,200,10,10,6,0,10.0,0.8826127900227004,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.8975897405117166,0.315,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen3,0,100.0,0.05
4,2026-06-30T15:22:19.651000Z,3,200,10,10,6,0,10.0,0.9136276685352678,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.7739628668756782,0.32,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen4,0,100.0,0.05
5,2026-06-30T15:22:19.671000Z,14,200,10,10,6,0,10.0,0.8390583511448051,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.8178563797264461,0.325,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen5,0,100.0,0.05
6,2026-06-30T15:22:19.691000Z,7,200,10,10,6,0,10.0,0.8183652465217883,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.812999866622998,0.33,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen6,0,100.0,0.05
7,2026-06-30T15:22:19.723000Z,2,200,10,10,6,0,10.0,0.8669052201949297,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.8499687926394102,0.335,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen7,0,100.0,0.05
8,2026-06-30T15:22:19.742000Z,4,200,10,10,6,0,10.0,0.8780694555113269,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.8017012732152641,0.34,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen8,0,100.0,0.05
9,2026-06-30T15:22:19.782000Z,8,200,10,10,6,0,10.0,0.8342105666438496,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.8716400301876626,0.345,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen9,0,100.0,0.05
10,2026-06-30T15:22:19.801000Z,13,200,10,10,6,0,10.0,0.8800116257214728,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.7790172580469105,0.35,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen10,0,100.0,0.05
11,2026-06-30T15:22:19.848000Z,22,200,10,10,6,0,10.0,0.8970736941258886,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.712124165726366,0.355,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen11,0,100.0,0.05
12,2026-06-30T15:22:19.863000Z,7,200,10,10,6,0,10.0,0.81503337736768,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.7551746175722478,0.36,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen12,0,100.0,0.05
13,2026-06-30T15:22:19.897000Z,5,200,10,10,6,0,10.0,0.8997030738110606,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.8141133780836909,0.365,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen13,0,100.0,0.05
14,2026-06-30T15:22:19.938000Z,3,200,10,10,6,0,10.0,0.8396182999038316,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.757525144294029,0.37,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen14,0,100.0,0.05
15,2026-06-30T15:22:19.965000Z,10,200,10,10,6,0,10.0,0.8506058105059379,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.8814419000931014,0.375,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen15,0,100.0,0.05
16,2026-06-30T15:22:20.006000Z,6,200,10,10,6,0,10.0,0.870982670965636,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.7049984242735506,0.38,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen16,0,100.0,0.05
17,2026-06-30T15:22:20.048000Z,17,200,10,10,6,0,10.0,0.8026998287219058,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.8497100749406478,0.385,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen17,0,100.0,0.05
18,2026-06-30T15:22:20.091000Z,4,200,10,10,6,0,10.0,0.913897611022571,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.8827946721292611,0.39,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen18,0,100.0,0.05
19,2026-06-30T15:22:20.124000Z,5,200,10,10,6,0,10.0,0.8470268188400241,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.8922275805684752,0.395,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen19,0,100.0,0.05
20,2026-06-30T15:22:20.175000Z,34,200,10,10,6,0,10.0,0.8955239586539883,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.7974594274600331,0.4,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen20,0,100.0,0.05
21,2026-06-30T15:22:20.257000Z,3,200,10,10,6,0,10.0,0.8216462455950768,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.7405143905756827,0.405,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen21,0,100.0,0.05
22,2026-06-30T15:22:20.308000Z,4,200,10,10,6,0,10.0,0.8160033049812087,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.7723060800573676,0.41,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen22,0,100.0,0.05
23,2026-06-30T15:22:20.374000Z,16,200,10,10,6,0,10.0,0.8500529531590181,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.7057411685533822,0.415,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen23,0,100.0,0.05
24,2026-06-30T15:22:20.471000Z,14,200,10,10,6,0,10.0,0.8095110390921325,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.7515947515569875,0.42,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen24,0,100.0,0.05
25,2026-06-30T15:22:20.503000Z,8,200,10,10,6,0,10.0,0.8661329254536108,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.873645306930336,0.425,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen25,0,100.0,0.05
26,2026-06-30T15:22:20.538000Z,17,200,10,10,6,0,10.0,0.87317053078145,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.822569554393189,0.43,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen26,0,100.0,0.05
27,2026-06-30T15:22:20.568000Z,4,200,10,10,6,0,10.0,0.8030549830682687,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.8562723974314133,0.435,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen27,0,100.0,0.05
28,2026-06-30T15:22:20.586000Z,3,200,10,10,6,0,10.0,0.8073086911418657,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.7489205346947251,0.44,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen28,0,100.0,0.05
29,2026-06-30T15:22:20.621000Z,15,200,10,10,6,0,10.0,0.8913992164456198,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.8493214899488077,0.445,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen29,0,100.0,0.05
30,2026-06-30T15:22:20.643000Z,9,200,10,10,6,0,10.0,0.9083112794100171,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.792095202756866,0.45,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen30,0,100.0,0.05
31,2026-06-30T15:22:20.655000Z,3,200,10,10,6,0,10.0,0.8998223017157423,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.7548118816173175,0.455,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen31,0,100.0,0.05
32,2026-06-30T15:22:20.679000Z,8,200,10,10,6,0,10.0,0.9336523952763824,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.706532301053624,0.46,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen32,0,100.0,0.05
33,2026-06-30T15:22:20.692000Z,4,200,10,10,6,0,10.0,0.8418100537784017,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.8318188165493795,0.465,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen33,0,100.0,0.05
34,2026-06-30T15:22:20.714000Z,8,200,10,10,6,0,10.0,0.8595941246779739,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.7357695461379193,0.47,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen34,0,100.0,0.05
35,2026-06-30T15:22:20.750000Z,7,200,10,10,6,0,10.0,0.8868795516815876,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.7228622671354464,0.475,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen35,0,100.0,0.05
36,2026-06-30T15:22:20.796000Z,5,200,10,10,6,0,10.0,0.8853826178993311,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.745278382536087,0.48,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen36,0,100.0,0.05
37,2026-06-30T15:22:20.808000Z,6,200,10,10,6,0,10.0,0.8008325217482988,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.8275460567963455,0.485,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen37,0,100.0,0.05
38,2026-06-30T15:22:20.841000Z,6,200,10,10,6,0,10.0,0.8063609754718363,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.7739313724043873,0.49,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen38,0,100.0,0.05
39,2026-06-30T15:22:20.872000Z,6,200,10,10,6,0,10.0,0.802988021036622,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.7161053151008583,0.495,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen39,0,100.0,0.05
40,2026-06-30T15:22:20.902000Z,6,200,10,10,6,0,10.0,0.8425938539665421,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.8433098412740355,0.5,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen40,0,100.0,0.05
41,2026-06-30T15:22:20.922000Z,5,200,10,10,6,0,10.0,0.8854962926683778,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.7627608132344851,0.505,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen41,0,100.0,0.05
42,2026-06-30T15:22:20.966000Z,6,200,10,10,6,0,10.0,0.905990636105358,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.7751138000478679,0.51,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen42,0,100.0,0.05
43,2026-06-30T15:22:21.000000Z,6,200,10,10,6,0,10.0,0.9367778580595607,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.8989375869418474,0.515,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen43,0,100.0,0.05
44,2026-06-30T15:22:21.030000Z,7,200,10,10,6,0,10.0,0.8519696435664469,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.8003491228737707,0.52,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen44,0,100.0,0.05
45,2026-06-30T15:22:21.073000Z,8,200,10,10,6,0,10.0,0.8633739992959233,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.8482806860782921,0.525,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen45,0,100.0,0.05
46,2026-06-30T15:22:21.087000Z,3,200,10,10,6,0,10.0,0.9452936476615499,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.853115120596898,0.53,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen46,0,100.0,0.05
