generation_number,timestamp,execution_duration_ms,episodes_created,discoveries_made,theories_formed,unknowns_resolved,research_debt,research_velocity,replication_success_rate,adaptations_evaluated,adaptations_adopted,adaptations_rejected,adaptation_success_rate,prediction_accuracy,prediction_calibration,prediction_reliability,civilization_adaptation_index,scientific_capital,institution_diversity,method_diversity,collaboration_density,resource_utilization,budget_remaining,credits_spent,canonical_transaction_count,stage3_results_count,stage4_results_count,stage5_result_id,constitutional_violations,lifecycle_completeness_pct,rollback_frequency
1,2026-06-30T15:22:06.470000Z,2,200,10,10,6,0,10.0,0.8596837583076042,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.7577938096183335,0.305,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen1,0,100.0,0.05
2,2026-06-30T15:22:06.506000Z,3,200,10,10,6,0,10.0,0.8952844125416118,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.7011722480324019,0.31,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen2,0,100.0,0.05
3,2026-06-30T15:22:06.530000Z,10,200,10,10,6,0,10.0,0.8594971836944165,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.7366076909973233,0.315,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen3,0,100.0,0.05
4,2026-06-30T15:22:06.552000Z,14,200,10,10,6,0,10.0,0.9429588591806117,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.7831617563323544,0.32,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen4,0,100.0,0.05
5,2026-06-30T15:22:06.572000Z,2,200,10,10,6,0,10.0,0.891356770609238,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.7053873450967638,0.325,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen5,0,100.0,0.05
6,2026-06-30T15:22:06.594000Z,7,200,10,10,6,0,10.0,0.805486291003494,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.8645483291493772,0.33,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen6,0,100.0,0.05
7,2026-06-30T15:22:06.633000Z,2,200,10,10,6,0,10.0,0.8728713487616986,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.7813056941920868,0.335,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen7,0,100.0,0.05
8,2026-06-30T15:22:06.639000Z,2,200,10,10,6,0,10.0,0.8836340046672484,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.7720291670204039,0.34,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen8,0,100.0,0.05
9,2026-06-30T15:22:06.665000Z,9,200,10,10,6,0,10.0,0.8950002030399735,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.8297594912264253,0.345,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen9,0,100.0,0.05
10,2026-06-30T15:22:06.704000Z,18,200,10,10,6,0,10.0,0.8194775218884754,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.877904547176025,0.35,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen10,0,100.0,0.05
11,2026-06-30T15:22:06.723000Z,5,200,10,10,6,0,10.0,0.9445694524693213,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.7030940418187527,0.355,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen11,0,100.0,0.05
12,2026-06-30T15:22:06.754000Z,14,200,10,10,6,0,10.0,0.8515431631609784,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.7515511919293821,0.36,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen12,0,100.0,0.05
13,2026-06-30T15:22:06.788000Z,2,200,10,10,6,0,10.0,0.9487791635122115,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.8292294304926002,0.365,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen13,0,100.0,0.05
14,2026-06-30T15:22:06.839000Z,2,200,10,10,6,0,10.0,0.8093493844225597,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.7549257495450026,0.37,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen14,0,100.0,0.05
15,2026-06-30T15:22:06.850000Z,7,200,10,10,6,0,10.0,0.8477997839563893,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.7435509769527385,0.375,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen15,0,100.0,0.05
16,2026-06-30T15:22:06.870000Z,3,200,10,10,6,0,10.0,0.9065267390288331,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.7400093639286993,0.38,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen16,0,100.0,0.05
17,2026-06-30T15:22:06.997000Z,96,200,10,10,6,0,10.0,0.9084552420898558,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.876084366393063,0.385,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen17,0,100.0,0.05
18,2026-06-30T15:22:07.011000Z,7,200,10,10,6,0,10.0,0.8378406849275272,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.8407052392789067,0.39,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen18,0,100.0,0.05
19,2026-06-30T15:22:07.044000Z,1,200,10,10,6,0,10.0,0.9051075896058136,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.7327664971871083,0.395,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen19,0,100.0,0.05
20,2026-06-30T15:22:07.086000Z,16,200,10,10,6,0,10.0,0.9120464220738314,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.7202779520985628,0.4,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen20,0,100.0,0.05
21,2026-06-30T15:22:07.104000Z,2,200,10,10,6,0,10.0,0.9007306862256625,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.7429869916415942,0.405,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen21,0,100.0,0.05
22,2026-06-30T15:22:07.138000Z,4,200,10,10,6,0,10.0,0.8507151821808608,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.744286221124023,0.41,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen22,0,100.0,0.05
23,2026-06-30T15:22:07.182000Z,2,200,10,10,6,0,10.0,0.9414027504888609,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.7906479740890617,0.415,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen23,0,100.0,0.05
24,2026-06-30T15:22:07.200000Z,3,200,10,10,6,0,10.0,0.8049808662288429,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.8221698837885952,0.42,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen24,0,100.0,0.05
25,2026-06-30T15:22:07.243000Z,2,200,10,10,6,0,10.0,0.8568122633155547,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.8005103242376856,0.425,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen25,0,100.0,0.05
26,2026-06-30T15:22:07.265000Z,2,200,10,10,6,0,10.0,0.8179217280779664,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.7938265276058839,0.43,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen26,0,100.0,0.05
