generation_number,timestamp,execution_duration_ms,episodes_created,discoveries_made,theories_formed,unknowns_resolved,research_debt,research_velocity,replication_success_rate,adaptations_evaluated,adaptations_adopted,adaptations_rejected,adaptation_success_rate,prediction_accuracy,prediction_calibration,prediction_reliability,civilization_adaptation_index,scientific_capital,institution_diversity,method_diversity,collaboration_density,resource_utilization,budget_remaining,credits_spent,canonical_transaction_count,stage3_results_count,stage4_results_count,stage5_result_id,constitutional_violations,lifecycle_completeness_pct,rollback_frequency
1,2026-06-30T15:20:07.873000Z,7,200,10,10,6,0,10.0,0.9133183468006559,20,0,20,0.0,0.0079,0.992,1.0,0.0,1.3e3,1.0,0.7189064959058218,0.305,%{cpu_percent: 45.0; memory_mb: 512},998000,2000,3,3,20,civ_adapt_gen1,0,100.0,0.05
2,2026-06-30T15:20:07.882000Z,4,200,10,10,6,0,10.0,0.8991179733268684,20,0,20,0.0,0.0063,0.994,1.0,0.0,1.3e3,1.0,0.7063937406604548,0.31,%{cpu_percent: 45.0; memory_mb: 512},996000,2000,3,6,20,civ_adapt_gen2,0,100.0,0.05
3,2026-06-30T15:20:07.907000Z,5,200,10,10,6,0,10.0,0.8715376877895472,20,0,20,0.0,0.0097,0.99,1.0,0.0,1.3e3,1.0,0.8173596067063056,0.315,%{cpu_percent: 45.0; memory_mb: 512},994000,2000,3,5,20,civ_adapt_gen3,0,100.0,0.05
4,2026-06-30T15:20:07.934000Z,5,200,10,10,6,0,10.0,0.8657918488054896,20,0,20,0.0,0.0077,0.992,1.0,0.0,1.3e3,1.0,0.8526789369394192,0.32,%{cpu_percent: 45.0; memory_mb: 512},992000,2000,3,3,20,civ_adapt_gen4,0,100.0,0.05
5,2026-06-30T15:20:07.946000Z,5,200,10,10,6,0,10.0,0.8087074305562175,20,0,20,0.0,0.0088,0.991,1.0,0.0,1.3e3,1.0,0.8156656420713467,0.325,%{cpu_percent: 45.0; memory_mb: 512},990000,2000,3,5,20,civ_adapt_gen5,0,100.0,0.05
6,2026-06-30T15:20:07.965000Z,5,200,10,10,6,0,10.0,0.9298254302329683,20,0,20,0.0,0.007,0.993,1.0,0.0,1.3e3,1.0,0.8643259985490198,0.33,%{cpu_percent: 45.0; memory_mb: 512},988000,2000,3,8,20,civ_adapt_gen6,0,100.0,0.05
7,2026-06-30T15:20:07.982000Z,5,200,10,10,6,0,10.0,0.9137485566430945,20,0,20,0.0,0.0057,0.994,1.0,0.0,1.3e3,1.0,0.776315350870424,0.335,%{cpu_percent: 45.0; memory_mb: 512},986000,2000,3,5,20,civ_adapt_gen7,0,100.0,0.05
8,2026-06-30T15:20:08.000000Z,4,200,10,10,6,0,10.0,0.8100061210588346,20,0,20,0.0,0.0089,0.991,1.0,0.0,1.3e3,1.0,0.849772400395887,0.34,%{cpu_percent: 45.0; memory_mb: 512},984000,2000,3,7,20,civ_adapt_gen8,0,100.0,0.05
9,2026-06-30T15:20:08.026000Z,12,200,10,10,6,0,10.0,0.8312787803136285,20,0,20,0.0,0.0082,0.992,1.0,0.0,1.3e3,1.0,0.7885417316897438,0.345,%{cpu_percent: 45.0; memory_mb: 512},982000,2000,3,8,20,civ_adapt_gen9,0,100.0,0.05
10,2026-06-30T15:20:08.043000Z,6,200,10,10,6,0,10.0,0.8620448228349582,20,0,20,0.0,0.0064,0.994,1.0,0.0,1.3e3,1.0,0.7167588078641026,0.35,%{cpu_percent: 45.0; memory_mb: 512},980000,2000,3,3,20,civ_adapt_gen10,0,100.0,0.05
11,2026-06-30T15:20:08.073000Z,5,200,10,10,6,0,10.0,0.9123361524833691,20,1,19,0.05,0.0065,0.994,1.0,0.22,1.5e3,1.0,0.8263107583875334,0.355,%{cpu_percent: 45.0; memory_mb: 512},977500,2500,3,4,20,civ_adapt_gen11,0,100.0,0.05
12,2026-06-30T15:20:08.082000Z,5,200,10,10,6,0,10.0,0.8177891741151816,20,5,15,0.25,0.0068,0.993,1.0,5.38,2.3e3,1.0,0.8138042296130689,0.36,%{cpu_percent: 45.0; memory_mb: 512},973000,4500,3,7,20,civ_adapt_gen12,0,100.0,0.05
13,2026-06-30T15:20:08.102000Z,5,200,10,10,6,0,10.0,0.8337610274457089,20,8,12,0.4,0.0072,0.993,1.0,13.74,2.9e3,1.0,0.8080124876904491,0.365,%{cpu_percent: 45.0; memory_mb: 512},967000,6000,3,4,20,civ_adapt_gen13,0,100.0,0.05
14,2026-06-30T15:20:08.138000Z,14,200,10,10,6,0,10.0,0.8111916118183783,20,9,11,0.45,0.0066,0.993,1.0,17.99,3.1e3,1.0,0.8703328757308036,0.37,%{cpu_percent: 45.0; memory_mb: 512},960500,6500,3,7,20,civ_adapt_gen14,0,100.0,0.05
15,2026-06-30T15:20:08.148000Z,5,200,10,10,6,0,10.0,0.825630882940449,20,10,10,0.5,0.0057,0.994,1.0,21.4,3.3e3,1.0,0.8022794333414152,0.375,%{cpu_percent: 45.0; memory_mb: 512},953500,7000,3,8,20,civ_adapt_gen15,0,100.0,0.05
16,2026-06-30T15:20:08.166000Z,6,200,10,10,6,0,10.0,0.8292780227482888,20,11,9,0.55,0.0078,0.992,1.0,25.32,3.5e3,1.0,0.7619740567936844,0.38,%{cpu_percent: 45.0; memory_mb: 512},946000,7500,3,8,20,civ_adapt_gen16,0,100.0,0.05
17,2026-06-30T15:20:08.184000Z,8,200,10,10,6,0,10.0,0.8349640056520754,20,13,7,0.65,0.0076,0.992,1.0,34.46,3.9e3,1.0,0.7171366570553831,0.385,%{cpu_percent: 45.0; memory_mb: 512},937500,8500,3,5,20,civ_adapt_gen17,0,100.0,0.05
18,2026-06-30T15:20:08.209000Z,5,200,10,10,6,0,10.0,0.837919796955821,20,16,4,0.8,0.0079,0.992,1.0,57.15,4.5e3,1.0,0.8798015486217701,0.39,%{cpu_percent: 45.0; memory_mb: 512},927500,10000,3,7,20,civ_adapt_gen18,0,100.0,0.05
19,2026-06-30T15:20:08.234000Z,17,200,10,10,6,0,10.0,0.8245768087164658,20,18,2,0.9,0.0078,0.992,1.0,70.21,4.9e3,1.0,0.8249023508399453,0.395,%{cpu_percent: 45.0; memory_mb: 512},916500,11000,3,8,20,civ_adapt_gen19,0,100.0,0.05
20,2026-06-30T15:20:08.245000Z,5,200,10,10,6,0,10.0,0.8447527187916346,20,20,0,1.0,0.0068,0.993,1.0,85.45,5.3e3,1.0,0.798934323677839,0.4,%{cpu_percent: 45.0; memory_mb: 512},904500,12000,3,6,20,civ_adapt_gen20,0,100.0,0.05
21,2026-06-30T15:20:08.270000Z,8,200,10,10,6,0,10.0,0.8800174259612928,20,20,0,1.0,0.0078,0.992,1.0,82.06,5.3e3,1.0,0.7275155216881224,0.405,%{cpu_percent: 45.0; memory_mb: 512},892500,12000,3,5,20,civ_adapt_gen21,0,100.0,0.05
22,2026-06-30T15:20:08.300000Z,21,200,10,10,6,0,10.0,0.8974598181750554,20,20,0,1.0,0.0078,0.992,1.0,85.9,5.3e3,1.0,0.8084061356854297,0.41,%{cpu_percent: 45.0; memory_mb: 512},880500,12000,3,3,20,civ_adapt_gen22,0,100.0,0.05
23,2026-06-30T15:20:08.320000Z,6,200,10,10,6,0,10.0,0.8656649848229605,20,20,0,1.0,0.0057,0.994,1.0,84.51,5.3e3,1.0,0.779099050010618,0.415,%{cpu_percent: 45.0; memory_mb: 512},868500,12000,3,4,20,civ_adapt_gen23,0,100.0,0.05
24,2026-06-30T15:20:08.339000Z,9,200,10,10,6,0,10.0,0.8526532404802845,20,20,0,1.0,0.0067,0.993,1.0,89.63,5.3e3,1.0,0.8869897380613985,0.42,%{cpu_percent: 45.0; memory_mb: 512},856500,12000,3,7,20,civ_adapt_gen24,0,100.0,0.05
25,2026-06-30T15:20:08.351000Z,6,200,10,10,6,0,10.0,0.8042152389832975,20,20,0,1.0,0.0079,0.992,1.0,81.22,5.3e3,1.0,0.7098968940170565,0.425,%{cpu_percent: 45.0; memory_mb: 512},844500,12000,3,6,20,civ_adapt_gen25,0,100.0,0.05
26,2026-06-30T15:20:08.382000Z,5,200,10,10,6,0,10.0,0.8545730979911245,20,20,0,1.0,0.0071,0.993,1.0,86.65,5.3e3,1.0,0.8242887993832324,0.43,%{cpu_percent: 45.0; memory_mb: 512},832500,12000,3,5,20,civ_adapt_gen26,0,100.0,0.05
27,2026-06-30T15:20:08.407000Z,6,200,10,10,6,0,10.0,0.8782142329835486,20,20,0,1.0,0.0072,0.993,1.0,81.11,5.3e3,1.0,0.7076754873471155,0.435,%{cpu_percent: 45.0; memory_mb: 512},820500,12000,3,6,20,civ_adapt_gen27,0,100.0,0.05
28,2026-06-30T15:20:08.420000Z,8,200,10,10,6,0,10.0,0.8572226585928038,20,20,0,1.0,0.0089,0.991,1.0,82.2,5.3e3,1.0,0.7304246927351699,0.44,%{cpu_percent: 45.0; memory_mb: 512},808500,12000,3,8,20,civ_adapt_gen28,0,100.0,0.05
29,2026-06-30T15:20:08.445000Z,15,200,10,10,6,0,10.0,0.9091760821981134,20,20,0,1.0,0.007,0.993,1.0,85.97,5.3e3,1.0,0.8098608417115724,0.445,%{cpu_percent: 45.0; memory_mb: 512},796500,12000,3,7,20,civ_adapt_gen29,0,100.0,0.05
30,2026-06-30T15:20:08.463000Z,13,200,10,10,6,0,10.0,0.8635022451672256,20,20,0,1.0,0.0079,0.992,1.0,87.14,5.3e3,1.0,0.8346169336335739,0.45,%{cpu_percent: 45.0; memory_mb: 512},784500,12000,3,6,20,civ_adapt_gen30,0,100.0,0.05
31,2026-06-30T15:20:08.478000Z,5,200,10,10,6,0,10.0,0.9239331714523643,20,20,0,1.0,0.0094,0.991,1.0,83.73,5.3e3,1.0,0.7628324013329203,0.455,%{cpu_percent: 45.0; memory_mb: 512},772500,12000,3,7,20,civ_adapt_gen31,0,100.0,0.05
32,2026-06-30T15:20:08.501000Z,7,200,10,10,6,0,10.0,0.9459052366342847,20,20,0,1.0,0.0072,0.993,1.0,86.41,5.3e3,1.0,0.8191467500243115,0.46,%{cpu_percent: 45.0; memory_mb: 512},760500,12000,3,5,20,civ_adapt_gen32,0,100.0,0.05
33,2026-06-30T15:20:08.515000Z,5,200,10,10,6,0,10.0,0.8317505448487056,20,20,0,1.0,0.0064,0.994,1.0,82.61,5.3e3,1.0,0.7392539018655937,0.465,%{cpu_percent: 45.0; memory_mb: 512},748500,12000,3,7,20,civ_adapt_gen33,0,100.0,0.05
34,2026-06-30T15:20:08.536000Z,6,200,10,10,6,0,10.0,0.9458084644458787,20,20,0,1.0,0.0075,0.993,1.0,83.03,5.3e3,1.0,0.7479868918853732,0.47,%{cpu_percent: 45.0; memory_mb: 512},736500,12000,3,8,20,civ_adapt_gen34,0,100.0,0.05
35,2026-06-30T15:20:08.554000Z,8,200,10,10,6,0,10.0,0.8410929460440862,20,20,0,1.0,0.0073,0.993,1.0,87.96,5.3e3,1.0,0.8518814019169934,0.475,%{cpu_percent: 45.0; memory_mb: 512},724500,12000,3,7,20,civ_adapt_gen35,0,100.0,0.05
36,2026-06-30T15:20:08.571000Z,8,200,10,10,6,0,10.0,0.8095177330268536,20,20,0,1.0,0.0087,0.991,1.0,88.34,5.3e3,1.0,0.8597109819791177,0.48,%{cpu_percent: 45.0; memory_mb: 512},712500,12000,3,8,20,civ_adapt_gen36,0,100.0,0.05
