generation_number,timestamp,execution_duration_ms,episodes_created,discoveries_made,theories_formed,unknowns_resolved,research_debt,research_velocity,replication_success_rate,adaptations_evaluated,adaptations_adopted,adaptations_rejected,adaptation_success_rate,prediction_accuracy,prediction_calibration,prediction_reliability,civilization_adaptation_index,scientific_capital,institution_diversity,method_diversity,collaboration_density,resource_utilization,budget_remaining,credits_spent,canonical_transaction_count,stage3_results_count,stage4_results_count,stage5_result_id,constitutional_violations,lifecycle_completeness_pct,rollback_frequency
1,2026-06-30T15:22:01.241000Z,6,200,10,10,6,0,10.0,0.89623747711461,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.8095128874614793,0.305,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen1,0,100.0,0.05
2,2026-06-30T15:22:01.269000Z,14,200,10,10,6,0,10.0,0.8917466764697467,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.8950355777390915,0.31,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen2,0,100.0,0.05
3,2026-06-30T15:22:01.280000Z,5,200,10,10,6,0,10.0,0.9188126100205094,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.7218468338062382,0.315,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen3,0,100.0,0.05
4,2026-06-30T15:22:01.308000Z,13,200,10,10,6,0,10.0,0.8000994858120685,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.8722951984744947,0.32,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen4,0,100.0,0.05
5,2026-06-30T15:22:01.343000Z,3,200,10,10,6,0,10.0,0.8513247048287099,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.8735803933789725,0.325,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen5,0,100.0,0.05
6,2026-06-30T15:22:01.361000Z,4,200,10,10,6,0,10.0,0.8920585423017287,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.8171621186670186,0.33,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen6,0,100.0,0.05
7,2026-06-30T15:22:01.392000Z,5,200,10,10,6,0,10.0,0.9331031315149556,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.7203484651075892,0.335,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen7,0,100.0,0.05
8,2026-06-30T15:22:01.411000Z,4,200,10,10,6,0,10.0,0.8785549189533,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.861941967135617,0.34,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen8,0,100.0,0.05
9,2026-06-30T15:22:01.437000Z,13,200,10,10,6,0,10.0,0.8917412602936616,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.818612824640099,0.345,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen9,0,100.0,0.05
10,2026-06-30T15:22:01.455000Z,4,200,10,10,6,0,10.0,0.8846079390588664,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.8123296298643872,0.35,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen10,0,100.0,0.05
