generation_number,timestamp,execution_duration_ms,episodes_created,discoveries_made,theories_formed,unknowns_resolved,research_debt,research_velocity,replication_success_rate,adaptations_evaluated,adaptations_adopted,adaptations_rejected,adaptation_success_rate,prediction_accuracy,prediction_calibration,prediction_reliability,civilization_adaptation_index,scientific_capital,institution_diversity,method_diversity,collaboration_density,resource_utilization,budget_remaining,credits_spent,canonical_transaction_count,stage3_results_count,stage4_results_count,stage5_result_id,constitutional_violations,lifecycle_completeness_pct,rollback_frequency
1,2026-06-30T15:22:47.714000Z,5,200,10,10,6,0,10.0,0.8929023983262951,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.7345038381819272,0.305,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen1,0,100.0,0.05
2,2026-06-30T15:22:47.738000Z,11,200,10,10,6,0,10.0,0.8061941434581955,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.8197972059222356,0.31,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen2,0,100.0,0.05
3,2026-06-30T15:22:47.757000Z,2,200,10,10,6,0,10.0,0.8137493575943471,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.7998266895237154,0.315,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen3,0,100.0,0.05
4,2026-06-30T15:22:47.779000Z,3,200,10,10,6,0,10.0,0.9278682156287095,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.7680941245573298,0.32,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen4,0,100.0,0.05
5,2026-06-30T15:22:47.823000Z,13,200,10,10,6,0,10.0,0.9196893550460554,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.8869450245646772,0.325,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen5,0,100.0,0.05
6,2026-06-30T15:22:47.855000Z,15,200,10,10,6,0,10.0,0.9491312058356579,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.7244335477823254,0.33,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen6,0,100.0,0.05
7,2026-06-30T15:22:47.878000Z,3,200,10,10,6,0,10.0,0.8950580054956492,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.7769721167551483,0.335,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen7,0,100.0,0.05
8,2026-06-30T15:22:47.907000Z,3,200,10,10,6,0,10.0,0.9104588146383659,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.8192738818510201,0.34,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen8,0,100.0,0.05
9,2026-06-30T15:22:47.957000Z,14,200,10,10,6,0,10.0,0.9079233930426364,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.798776619278531,0.345,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen9,0,100.0,0.05
10,2026-06-30T15:22:47.971000Z,5,200,10,10,6,0,10.0,0.9396332063199447,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.8171336263582437,0.35,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen10,0,100.0,0.05
11,2026-06-30T15:22:48.009000Z,9,200,10,10,6,0,10.0,0.923497061911647,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.8979373752922011,0.355,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen11,0,100.0,0.05
