generation_number,timestamp,execution_duration_ms,episodes_created,discoveries_made,theories_formed,unknowns_resolved,research_debt,research_velocity,replication_success_rate,adaptations_evaluated,adaptations_adopted,adaptations_rejected,adaptation_success_rate,prediction_accuracy,prediction_calibration,prediction_reliability,civilization_adaptation_index,scientific_capital,institution_diversity,method_diversity,collaboration_density,resource_utilization,budget_remaining,credits_spent,canonical_transaction_count,stage3_results_count,stage4_results_count,stage5_result_id,constitutional_violations,lifecycle_completeness_pct,rollback_frequency
1,2026-06-30T15:22:56.310000Z,6,200,10,10,6,0,10.0,0.8482860561836444,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.8877903663832967,0.305,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen1,0,100.0,0.05
2,2026-06-30T15:22:56.324000Z,7,200,10,10,6,0,10.0,0.9348440505392404,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.8481813887112245,0.31,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen2,0,100.0,0.05
3,2026-06-30T15:22:56.346000Z,4,200,10,10,6,0,10.0,0.8458682130940726,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.8862384793682531,0.315,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen3,0,100.0,0.05
4,2026-06-30T15:22:56.360000Z,3,200,10,10,6,0,10.0,0.9401913534318967,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.8255953449476052,0.32,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen4,0,100.0,0.05
5,2026-06-30T15:22:56.380000Z,3,200,10,10,6,0,10.0,0.8956477443934721,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.8001459957470654,0.325,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen5,0,100.0,0.05
6,2026-06-30T15:22:56.401000Z,3,200,10,10,6,0,10.0,0.9155487765783988,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.8195202795109402,0.33,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen6,0,100.0,0.05
7,2026-06-30T15:22:56.426000Z,3,200,10,10,6,0,10.0,0.9385928006144121,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.7851427413052359,0.335,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen7,0,100.0,0.05
8,2026-06-30T15:22:56.447000Z,3,200,10,10,6,0,10.0,0.8280336394892474,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.7356344800825796,0.34,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen8,0,100.0,0.05
9,2026-06-30T15:22:56.477000Z,10,200,10,10,6,0,10.0,0.9226171257395066,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.792750722026029,0.345,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen9,0,100.0,0.05
10,2026-06-30T15:22:56.493000Z,3,200,10,10,6,0,10.0,0.9104686849253241,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.8759044307583475,0.35,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen10,0,100.0,0.05
