generation_number,timestamp,execution_duration_ms,episodes_created,discoveries_made,theories_formed,unknowns_resolved,research_debt,research_velocity,replication_success_rate,adaptations_evaluated,adaptations_adopted,adaptations_rejected,adaptation_success_rate,prediction_accuracy,prediction_calibration,prediction_reliability,civilization_adaptation_index,scientific_capital,institution_diversity,method_diversity,collaboration_density,resource_utilization,budget_remaining,credits_spent,canonical_transaction_count,stage3_results_count,stage4_results_count,stage5_result_id,constitutional_violations,lifecycle_completeness_pct,rollback_frequency
1,2026-06-30T15:23:08.961000Z,9,200,10,10,6,0,10.0,0.8863480556799148,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.7772128274291102,0.305,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen1,0,100.0,0.05
2,2026-06-30T15:23:08.971000Z,4,200,10,10,6,0,10.0,0.9005642007416148,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.8434372501109088,0.31,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen2,0,100.0,0.05
3,2026-06-30T15:23:09.001000Z,2,200,10,10,6,0,10.0,0.8623082578928634,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.799331408254803,0.315,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen3,0,100.0,0.05
4,2026-06-30T15:23:09.032000Z,11,200,10,10,6,0,10.0,0.8002244462368958,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.7567708376789732,0.32,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen4,0,100.0,0.05
5,2026-06-30T15:23:09.054000Z,3,200,10,10,6,0,10.0,0.9375705744649085,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.8788778873507934,0.325,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen5,0,100.0,0.05
6,2026-06-30T15:23:09.074000Z,5,200,10,10,6,0,10.0,0.87995702314766,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.8469286399296101,0.33,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen6,0,100.0,0.05
7,2026-06-30T15:23:09.103000Z,3,200,10,10,6,0,10.0,0.8615527418198645,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.760548538237702,0.335,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen7,0,100.0,0.05
8,2026-06-30T15:23:09.122000Z,4,200,10,10,6,0,10.0,0.9060149229479165,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.8174502136219353,0.34,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen8,0,100.0,0.05
9,2026-06-30T15:23:09.143000Z,4,200,10,10,6,0,10.0,0.9390247134456822,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.7852662824762637,0.345,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen9,0,100.0,0.05
10,2026-06-30T15:23:09.166000Z,3,200,10,10,6,0,10.0,0.8139502056626132,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.8399887674289,0.35,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen10,0,100.0,0.05
11,2026-06-30T15:23:09.201000Z,15,200,10,10,6,0,10.0,0.933582492541061,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.7402368815161297,0.355,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen11,0,100.0,0.05
