generation_number,timestamp,execution_duration_ms,episodes_created,discoveries_made,theories_formed,unknowns_resolved,research_debt,research_velocity,replication_success_rate,adaptations_evaluated,adaptations_adopted,adaptations_rejected,adaptation_success_rate,prediction_accuracy,prediction_calibration,prediction_reliability,civilization_adaptation_index,scientific_capital,institution_diversity,method_diversity,collaboration_density,resource_utilization,budget_remaining,credits_spent,canonical_transaction_count,stage3_results_count,stage4_results_count,stage5_result_id,constitutional_violations,lifecycle_completeness_pct,rollback_frequency
1,2026-06-30T15:22:16.428000Z,22,200,10,10,6,0,10.0,0.8251559495741111,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.8386451155288699,0.305,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen1,0,100.0,0.05
2,2026-06-30T15:22:16.461000Z,5,200,10,10,6,0,10.0,0.8557071908970445,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.7146359165506736,0.31,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen2,0,100.0,0.05
3,2026-06-30T15:22:16.489000Z,12,200,10,10,6,0,10.0,0.8707226019455654,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.844035830495101,0.315,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen3,0,100.0,0.05
4,2026-06-30T15:22:16.518000Z,10,200,10,10,6,0,10.0,0.8355202888080314,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.7746486233967345,0.32,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen4,0,100.0,0.05
5,2026-06-30T15:22:16.554000Z,10,200,10,10,6,0,10.0,0.831167245710349,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.7499933779572231,0.325,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen5,0,100.0,0.05
6,2026-06-30T15:22:16.568000Z,7,200,10,10,6,0,10.0,0.834316086908879,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.7891888009398283,0.33,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen6,0,100.0,0.05
7,2026-06-30T15:22:16.592000Z,7,200,10,10,6,0,10.0,0.8587216575284238,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.728964724760651,0.335,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen7,0,100.0,0.05
8,2026-06-30T15:22:16.612000Z,5,200,10,10,6,0,10.0,0.8180670350126088,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.7021777210791313,0.34,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen8,0,100.0,0.05
9,2026-06-30T15:22:16.636000Z,5,200,10,10,6,0,10.0,0.8055363059767977,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.8613038696433716,0.345,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen9,0,100.0,0.05
10,2026-06-30T15:22:16.673000Z,17,200,10,10,6,0,10.0,0.939538970370176,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.8772549802877738,0.35,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen10,0,100.0,0.05
11,2026-06-30T15:22:16.699000Z,11,200,10,10,6,0,10.0,0.8732803004641023,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.7750920809441548,0.355,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen11,0,100.0,0.05
12,2026-06-30T15:22:16.726000Z,7,200,10,10,6,0,10.0,0.872881102513066,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.7099135028103034,0.36,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen12,0,100.0,0.05
13,2026-06-30T15:22:16.756000Z,13,200,10,10,6,0,10.0,0.8217008249729275,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.8132870665380499,0.365,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen13,0,100.0,0.05
14,2026-06-30T15:22:16.776000Z,5,200,10,10,6,0,10.0,0.8416718170137242,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.8983329361216157,0.37,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen14,0,100.0,0.05
15,2026-06-30T15:22:16.805000Z,13,200,10,10,6,0,10.0,0.8956319935607377,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.7032647755444785,0.375,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen15,0,100.0,0.05
16,2026-06-30T15:22:16.826000Z,4,200,10,10,6,0,10.0,0.9470128393922349,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.866783913451286,0.38,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen16,0,100.0,0.05
17,2026-06-30T15:22:16.844000Z,4,200,10,10,6,0,10.0,0.8327698673255421,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.8682429430515031,0.385,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen17,0,100.0,0.05
18,2026-06-30T15:22:16.874000Z,9,200,10,10,6,0,10.0,0.8584290018127381,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.8062484671297193,0.39,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen18,0,100.0,0.05
19,2026-06-30T15:22:16.924000Z,15,200,10,10,6,0,10.0,0.8024107057541996,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.7156891913044129,0.395,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen19,0,100.0,0.05
