generation_number,timestamp,execution_duration_ms,episodes_created,discoveries_made,theories_formed,unknowns_resolved,research_debt,research_velocity,replication_success_rate,adaptations_evaluated,adaptations_adopted,adaptations_rejected,adaptation_success_rate,prediction_accuracy,prediction_calibration,prediction_reliability,civilization_adaptation_index,scientific_capital,institution_diversity,method_diversity,collaboration_density,resource_utilization,budget_remaining,credits_spent,canonical_transaction_count,stage3_results_count,stage4_results_count,stage5_result_id,constitutional_violations,lifecycle_completeness_pct,rollback_frequency
1,2026-06-30T15:22:37.665000Z,9,200,10,10,6,0,10.0,0.9253229677111428,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.7999495048764673,0.305,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen1,0,100.0,0.05
2,2026-06-30T15:22:37.698000Z,5,200,10,10,6,0,10.0,0.8817710426013339,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.8559484267413979,0.31,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen2,0,100.0,0.05
3,2026-06-30T15:22:37.737000Z,18,200,10,10,6,0,10.0,0.8291134297775993,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.8678339893789463,0.315,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen3,0,100.0,0.05
4,2026-06-30T15:22:37.786000Z,21,200,10,10,6,0,10.0,0.9297122517185654,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.8953033425435649,0.32,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen4,0,100.0,0.05
5,2026-06-30T15:22:37.831000Z,3,200,10,10,6,0,10.0,0.9264663215469385,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.8469073057981433,0.325,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen5,0,100.0,0.05
6,2026-06-30T15:22:37.934000Z,5,200,10,10,6,0,10.0,0.9333918135221422,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.7858162617003983,0.33,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen6,0,100.0,0.05
7,2026-06-30T15:22:37.983000Z,26,200,10,10,6,0,10.0,0.8960044147518711,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.7595963564693085,0.335,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen7,0,100.0,0.05
8,2026-06-30T15:22:38.016000Z,19,200,10,10,6,0,10.0,0.9240313729737025,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.7847225530508588,0.34,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen8,0,100.0,0.05
9,2026-06-30T15:22:38.061000Z,23,200,10,10,6,0,10.0,0.9246637594749725,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.7676052941226228,0.345,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen9,0,100.0,0.05
10,2026-06-30T15:22:38.091000Z,10,200,10,10,6,0,10.0,0.8902969546363204,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.8248010045624231,0.35,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen10,0,100.0,0.05
11,2026-06-30T15:22:38.130000Z,9,200,10,10,6,0,10.0,0.8241261554449005,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.8966413726877602,0.355,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen11,0,100.0,0.05
12,2026-06-30T15:22:38.151000Z,4,200,10,10,6,0,10.0,0.8605780096886427,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.718270478316573,0.36,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen12,0,100.0,0.05
13,2026-06-30T15:22:38.188000Z,3,200,10,10,6,0,10.0,0.8210387193398319,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.7042821007447388,0.365,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen13,0,100.0,0.05
14,2026-06-30T15:22:38.221000Z,5,200,10,10,6,0,10.0,0.8521614008451625,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.8135815516242353,0.37,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen14,0,100.0,0.05
15,2026-06-30T15:22:38.272000Z,17,200,10,10,6,0,10.0,0.8242502644847202,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.8910099564332687,0.375,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen15,0,100.0,0.05
16,2026-06-30T15:22:38.305000Z,16,200,10,10,6,0,10.0,0.8593743597477602,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.7469649217074954,0.38,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen16,0,100.0,0.05
17,2026-06-30T15:22:38.348000Z,13,200,10,10,6,0,10.0,0.8553024898724727,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.8598827476122335,0.385,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen17,0,100.0,0.05
18,2026-06-30T15:22:38.367000Z,6,200,10,10,6,0,10.0,0.8298013137548548,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.7942557181116982,0.39,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen18,0,100.0,0.05
19,2026-06-30T15:22:38.421000Z,4,200,10,10,6,0,10.0,0.8329368726038322,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.8372650988442589,0.395,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen19,0,100.0,0.05
20,2026-06-30T15:22:38.493000Z,54,200,10,10,6,0,10.0,0.8474939739751911,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.8175379134713874,0.4,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen20,0,100.0,0.05
