generation_number,timestamp,execution_duration_ms,episodes_created,discoveries_made,theories_formed,unknowns_resolved,research_debt,research_velocity,replication_success_rate,adaptations_evaluated,adaptations_adopted,adaptations_rejected,adaptation_success_rate,prediction_accuracy,prediction_calibration,prediction_reliability,civilization_adaptation_index,scientific_capital,institution_diversity,method_diversity,collaboration_density,resource_utilization,budget_remaining,credits_spent,canonical_transaction_count,stage3_results_count,stage4_results_count,stage5_result_id,constitutional_violations,lifecycle_completeness_pct,rollback_frequency
1,2026-06-30T15:22:33.332000Z,24,200,10,10,6,0,10.0,0.8425898133205527,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.8936619671048882,0.305,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen1,0,100.0,0.05
2,2026-06-30T15:22:33.366000Z,8,200,10,10,6,0,10.0,0.924824245446367,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.7274311638432126,0.31,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen2,0,100.0,0.05
3,2026-06-30T15:22:33.394000Z,10,200,10,10,6,0,10.0,0.8495494378655555,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.7823350580199844,0.315,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen3,0,100.0,0.05
4,2026-06-30T15:22:33.431000Z,9,200,10,10,6,0,10.0,0.8758154277519048,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.736578767596721,0.32,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen4,0,100.0,0.05
5,2026-06-30T15:22:33.459000Z,7,200,10,10,6,0,10.0,0.8162905562319088,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.7405413975319068,0.325,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen5,0,100.0,0.05
6,2026-06-30T15:22:33.992000Z,485,200,10,10,6,0,10.0,0.9049027219339945,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.7170456460760214,0.33,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen6,0,100.0,0.05
7,2026-06-30T15:22:34.107000Z,3,200,10,10,6,0,10.0,0.8441683219298741,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.8193828460957905,0.335,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen7,0,100.0,0.05
8,2026-06-30T15:22:34.157000Z,4,200,10,10,6,0,10.0,0.8341412550793657,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.8424459183960061,0.34,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen8,0,100.0,0.05
9,2026-06-30T15:22:34.199000Z,14,200,10,10,6,0,10.0,0.8933540035489976,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.7575089233129839,0.345,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen9,0,100.0,0.05
10,2026-06-30T15:22:34.224000Z,8,200,10,10,6,0,10.0,0.8862654223472577,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.8918757027669988,0.35,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen10,0,100.0,0.05
11,2026-06-30T15:22:34.254000Z,15,200,10,10,6,0,10.0,0.9030238521964976,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.8884507914091482,0.355,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen11,0,100.0,0.05
12,2026-06-30T15:22:34.274000Z,10,200,10,10,6,0,10.0,0.8903409934540902,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.7299057808417376,0.36,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen12,0,100.0,0.05
13,2026-06-30T15:22:34.325000Z,4,200,10,10,6,0,10.0,0.9164659476249208,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.7358830257381052,0.365,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen13,0,100.0,0.05
14,2026-06-30T15:22:34.372000Z,6,200,10,10,6,0,10.0,0.9265871366859944,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.7273098099203867,0.37,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen14,0,100.0,0.05
15,2026-06-30T15:22:34.399000Z,11,200,10,10,6,0,10.0,0.9064372273951576,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.7615310372016917,0.375,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen15,0,100.0,0.05
16,2026-06-30T15:22:34.428000Z,6,200,10,10,6,0,10.0,0.8773646393769743,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.8745487224149628,0.38,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen16,0,100.0,0.05
