generation_number,timestamp,execution_duration_ms,episodes_created,discoveries_made,theories_formed,unknowns_resolved,research_debt,research_velocity,replication_success_rate,adaptations_evaluated,adaptations_adopted,adaptations_rejected,adaptation_success_rate,prediction_accuracy,prediction_calibration,prediction_reliability,civilization_adaptation_index,scientific_capital,institution_diversity,method_diversity,collaboration_density,resource_utilization,budget_remaining,credits_spent,canonical_transaction_count,stage3_results_count,stage4_results_count,stage5_result_id,constitutional_violations,lifecycle_completeness_pct,rollback_frequency
1,2026-06-30T15:22:58.572000Z,11,200,10,10,6,0,10.0,0.9304252144654053,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.7230261282458286,0.305,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen1,0,100.0,0.05
2,2026-06-30T15:22:58.588000Z,5,200,10,10,6,0,10.0,0.8505031446698639,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.8547116754046501,0.31,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen2,0,100.0,0.05
3,2026-06-30T15:22:58.621000Z,9,200,10,10,6,0,10.0,0.9282649744833547,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.7878624762006061,0.315,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen3,0,100.0,0.05
4,2026-06-30T15:22:58.644000Z,3,200,10,10,6,0,10.0,0.8807680989955629,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.7247626923292855,0.32,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen4,0,100.0,0.05
5,2026-06-30T15:22:58.666000Z,4,200,10,10,6,0,10.0,0.942798434168469,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.8824103757194055,0.325,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen5,0,100.0,0.05
6,2026-06-30T15:22:58.695000Z,3,200,10,10,6,0,10.0,0.8902596946515272,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.7925413017132895,0.33,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen6,0,100.0,0.05
7,2026-06-30T15:22:58.712000Z,2,200,10,10,6,0,10.0,0.8374782646357646,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.8488012773290656,0.335,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen7,0,100.0,0.05
8,2026-06-30T15:22:58.744000Z,11,200,10,10,6,0,10.0,0.9011329969420601,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.8016275646053254,0.34,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen8,0,100.0,0.05
9,2026-06-30T15:22:58.755000Z,5,200,10,10,6,0,10.0,0.8401121606881417,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.8577158521911643,0.345,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen9,0,100.0,0.05
10,2026-06-30T15:22:58.775000Z,2,200,10,10,6,0,10.0,0.9350230817444176,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.8562901032261154,0.35,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen10,0,100.0,0.05
11,2026-06-30T15:22:58.813000Z,5,200,10,10,6,0,10.0,0.9462106236377051,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.7166784548462366,0.355,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen11,0,100.0,0.05
12,2026-06-30T15:22:58.826000Z,3,200,10,10,6,0,10.0,0.8399982365214582,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.8028332036204816,0.36,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen12,0,100.0,0.05
13,2026-06-30T15:22:58.848000Z,3,200,10,10,6,0,10.0,0.9369056875773605,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.7664559685285988,0.365,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen13,0,100.0,0.05
14,2026-06-30T15:22:58.887000Z,4,200,10,10,6,0,10.0,0.8656631173968415,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.7297931579726659,0.37,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen14,0,100.0,0.05
15,2026-06-30T15:22:58.906000Z,8,200,10,10,6,0,10.0,0.9185303323461622,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.7718236260879671,0.375,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen15,0,100.0,0.05
16,2026-06-30T15:22:58.930000Z,4,200,10,10,6,0,10.0,0.8820919161004925,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.7815893105563182,0.38,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen16,0,100.0,0.05
17,2026-06-30T15:22:58.944000Z,3,200,10,10,6,0,10.0,0.8046953930648487,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.8360596753351404,0.385,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen17,0,100.0,0.05
18,2026-06-30T15:22:58.962000Z,3,200,10,10,6,0,10.0,0.8540445483207185,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.7984833958898279,0.39,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen18,0,100.0,0.05
19,2026-06-30T15:22:58.983000Z,2,200,10,10,6,0,10.0,0.8040643356655194,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.779174008429371,0.395,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen19,0,100.0,0.05
20,2026-06-30T15:22:59.021000Z,9,200,10,10,6,0,10.0,0.8778921125379091,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.8717564430578753,0.4,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen20,0,100.0,0.05
21,2026-06-30T15:22:59.044000Z,13,200,10,10,6,0,10.0,0.9241425607351814,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.7969897631783767,0.405,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen21,0,100.0,0.05
22,2026-06-30T15:22:59.060000Z,8,200,10,10,6,0,10.0,0.9364641870056885,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.8025906251418109,0.41,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen22,0,100.0,0.05
23,2026-06-30T15:22:59.079000Z,2,200,10,10,6,0,10.0,0.8772607487874704,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.8855604941263935,0.415,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen23,0,100.0,0.05
24,2026-06-30T15:22:59.096000Z,3,200,10,10,6,0,10.0,0.8544578743960961,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.8959564157594628,0.42,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen24,0,100.0,0.05
25,2026-06-30T15:22:59.128000Z,11,200,10,10,6,0,10.0,0.9031747137377042,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.7625182860563112,0.425,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen25,0,100.0,0.05
26,2026-06-30T15:22:59.153000Z,2,200,10,10,6,0,10.0,0.9414771343231674,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.7022683268802344,0.43,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen26,0,100.0,0.05
27,2026-06-30T15:22:59.161000Z,3,200,10,10,6,0,10.0,0.9493023064585023,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.771861333550553,0.435,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen27,0,100.0,0.05
28,2026-06-30T15:22:59.181000Z,3,200,10,10,6,0,10.0,0.9061850194067246,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.7305488649642896,0.44,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen28,0,100.0,0.05
29,2026-06-30T15:22:59.215000Z,2,200,10,10,6,0,10.0,0.8043268609242099,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.7560582950114534,0.445,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen29,0,100.0,0.05
30,2026-06-30T15:22:59.233000Z,4,200,10,10,6,0,10.0,0.9084110936688794,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.7099142359692454,0.45,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen30,0,100.0,0.05
31,2026-06-30T15:22:59.249000Z,3,200,10,10,6,0,10.0,0.9001995653693032,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.7837370523961847,0.455,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen31,0,100.0,0.05
32,2026-06-30T15:22:59.279000Z,2,200,10,10,6,0,10.0,0.8913093259136137,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.7073430422260746,0.46,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen32,0,100.0,0.05
33,2026-06-30T15:22:59.297000Z,3,200,10,10,6,0,10.0,0.8952518897826349,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.8067262932955669,0.465,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen33,0,100.0,0.05
34,2026-06-30T15:22:59.314000Z,3,200,10,10,6,0,10.0,0.8672421531525553,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.8352028659838556,0.47,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen34,0,100.0,0.05
35,2026-06-30T15:22:59.345000Z,4,200,10,10,6,0,10.0,0.8792232893202396,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.7724831521804242,0.475,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen35,0,100.0,0.05
36,2026-06-30T15:22:59.356000Z,2,200,10,10,6,0,10.0,0.9028561222901654,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.7409494072810587,0.48,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen36,0,100.0,0.05
37,2026-06-30T15:22:59.377000Z,2,200,10,10,6,0,10.0,0.8478003209534495,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.7740087929925744,0.485,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen37,0,100.0,0.05
38,2026-06-30T15:22:59.409000Z,11,200,10,10,6,0,10.0,0.8260891368571307,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.868001023426105,0.49,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen38,0,100.0,0.05
39,2026-06-30T15:22:59.431000Z,5,200,10,10,6,0,10.0,0.8965985196929973,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.8355189294679156,0.495,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen39,0,100.0,0.05
40,2026-06-30T15:22:59.456000Z,7,200,10,10,6,0,10.0,0.8054787277109684,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.8958120843776979,0.5,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen40,0,100.0,0.05
41,2026-06-30T15:22:59.477000Z,2,200,10,10,6,0,10.0,0.9087333470754467,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.8158081835002091,0.505,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen41,0,100.0,0.05
