generation_number,timestamp,execution_duration_ms,episodes_created,discoveries_made,theories_formed,unknowns_resolved,research_debt,research_velocity,replication_success_rate,adaptations_evaluated,adaptations_adopted,adaptations_rejected,adaptation_success_rate,prediction_accuracy,prediction_calibration,prediction_reliability,civilization_adaptation_index,scientific_capital,institution_diversity,method_diversity,collaboration_density,resource_utilization,budget_remaining,credits_spent,canonical_transaction_count,stage3_results_count,stage4_results_count,stage5_result_id,constitutional_violations,lifecycle_completeness_pct,rollback_frequency
1,2026-06-30T15:22:25.617000Z,3,200,10,10,6,0,10.0,0.9191141932013632,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.8794885175805053,0.305,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen1,0,100.0,0.05
2,2026-06-30T15:22:25.648000Z,4,200,10,10,6,0,10.0,0.8774865268406453,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.8798434041507752,0.31,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen2,0,100.0,0.05
3,2026-06-30T15:22:25.671000Z,9,200,10,10,6,0,10.0,0.9037274968077266,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.893417317117388,0.315,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen3,0,100.0,0.05
4,2026-06-30T15:22:25.683000Z,4,200,10,10,6,0,10.0,0.8953688230726966,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.758626666872552,0.32,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen4,0,100.0,0.05
5,2026-06-30T15:22:25.733000Z,18,200,10,10,6,0,10.0,0.8661047306681309,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.8202588801151312,0.325,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen5,0,100.0,0.05
6,2026-06-30T15:22:25.746000Z,3,200,10,10,6,0,10.0,0.838587836043129,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.8986925856515731,0.33,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen6,0,100.0,0.05
7,2026-06-30T15:22:25.776000Z,13,200,10,10,6,0,10.0,0.871011283554873,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.8219897701443616,0.335,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen7,0,100.0,0.05
8,2026-06-30T15:22:25.813000Z,16,200,10,10,6,0,10.0,0.9274013958882202,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.8744162477179171,0.34,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen8,0,100.0,0.05
9,2026-06-30T15:22:25.832000Z,4,200,10,10,6,0,10.0,0.8424943241439689,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.895792532934487,0.345,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen9,0,100.0,0.05
10,2026-06-30T15:22:25.864000Z,12,200,10,10,6,0,10.0,0.8191629648538555,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.8441374009359541,0.35,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen10,0,100.0,0.05
11,2026-06-30T15:22:25.898000Z,3,200,10,10,6,0,10.0,0.8599779777127112,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.7388915865594478,0.355,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen11,0,100.0,0.05
12,2026-06-30T15:22:25.932000Z,14,200,10,10,6,0,10.0,0.9433543252033347,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.8828495130651455,0.36,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen12,0,100.0,0.05
13,2026-06-30T15:22:25.952000Z,6,200,10,10,6,0,10.0,0.8557317582076351,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.8268997838974379,0.365,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen13,0,100.0,0.05
14,2026-06-30T15:22:25.985000Z,12,200,10,10,6,0,10.0,0.85509557426628,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.7693492548676787,0.37,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen14,0,100.0,0.05
15,2026-06-30T15:22:26.048000Z,46,200,10,10,6,0,10.0,0.8470789303935579,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.8517529112853518,0.375,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen15,0,100.0,0.05
16,2026-06-30T15:22:26.185000Z,4,200,10,10,6,0,10.0,0.8398760281249393,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.8694473656452164,0.38,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen16,0,100.0,0.05
17,2026-06-30T15:22:26.232000Z,4,200,10,10,6,0,10.0,0.8546265716611727,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.8366951360558412,0.385,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen17,0,100.0,0.05
18,2026-06-30T15:22:26.248000Z,6,200,10,10,6,0,10.0,0.8061818108564793,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.897840583071101,0.39,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen18,0,100.0,0.05
19,2026-06-30T15:22:26.266000Z,3,200,10,10,6,0,10.0,0.8492650086186327,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.896171319186088,0.395,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen19,0,100.0,0.05
20,2026-06-30T15:22:26.326000Z,22,200,10,10,6,0,10.0,0.8330483779710807,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.7916531728943657,0.4,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen20,0,100.0,0.05
21,2026-06-30T15:22:26.347000Z,15,200,10,10,6,0,10.0,0.8472974696593427,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.8324169378238,0.405,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen21,0,100.0,0.05
22,2026-06-30T15:22:26.376000Z,3,200,10,10,6,0,10.0,0.8788656561907472,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.8970318936840396,0.41,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen22,0,100.0,0.05
23,2026-06-30T15:22:26.405000Z,13,200,10,10,6,0,10.0,0.9366299502014637,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.7646309508840595,0.415,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen23,0,100.0,0.05
24,2026-06-30T15:22:26.442000Z,4,200,10,10,6,0,10.0,0.834005295512505,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.7936084703240148,0.42,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen24,0,100.0,0.05
25,2026-06-30T15:22:26.466000Z,9,200,10,10,6,0,10.0,0.8812084418476701,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.7534998919801685,0.425,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen25,0,100.0,0.05
26,2026-06-30T15:22:26.493000Z,11,200,10,10,6,0,10.0,0.8285408949982422,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.8870062673207453,0.43,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen26,0,100.0,0.05
27,2026-06-30T15:22:26.504000Z,5,200,10,10,6,0,10.0,0.9496781963822615,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.8797919915320067,0.435,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen27,0,100.0,0.05
28,2026-06-30T15:22:26.528000Z,5,200,10,10,6,0,10.0,0.8793236125587746,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.7281488109584243,0.44,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen28,0,100.0,0.05
29,2026-06-30T15:22:26.565000Z,18,200,10,10,6,0,10.0,0.8073757135876666,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.7564854984584577,0.445,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen29,0,100.0,0.05
30,2026-06-30T15:22:26.584000Z,9,200,10,10,6,0,10.0,0.8701335395861445,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.8046129131071653,0.45,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen30,0,100.0,0.05
31,2026-06-30T15:22:26.598000Z,3,200,10,10,6,0,10.0,0.8077612701998618,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.8530678645256065,0.455,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen31,0,100.0,0.05
32,2026-06-30T15:22:26.628000Z,11,200,10,10,6,0,10.0,0.8601955032913435,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.7860745198376561,0.46,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen32,0,100.0,0.05
33,2026-06-30T15:22:26.658000Z,6,200,10,10,6,0,10.0,0.9419385775496958,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.7146305296193483,0.465,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen33,0,100.0,0.05
34,2026-06-30T15:22:26.667000Z,3,200,10,10,6,0,10.0,0.8387237063874667,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.8119338003523291,0.47,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen34,0,100.0,0.05
35,2026-06-30T15:22:26.708000Z,9,200,10,10,6,0,10.0,0.8854640751292217,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.8506899825481041,0.475,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen35,0,100.0,0.05
