generation_number,timestamp,execution_duration_ms,episodes_created,discoveries_made,theories_formed,unknowns_resolved,research_debt,research_velocity,replication_success_rate,adaptations_evaluated,adaptations_adopted,adaptations_rejected,adaptation_success_rate,prediction_accuracy,prediction_calibration,prediction_reliability,civilization_adaptation_index,scientific_capital,institution_diversity,method_diversity,collaboration_density,resource_utilization,budget_remaining,credits_spent,canonical_transaction_count,stage3_results_count,stage4_results_count,stage5_result_id,constitutional_violations,lifecycle_completeness_pct,rollback_frequency
1,2026-06-30T15:22:09.834000Z,14,200,10,10,6,0,10.0,0.9300052134937186,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.7167731829877875,0.305,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen1,0,100.0,0.05
2,2026-06-30T15:22:09.846000Z,2,200,10,10,6,0,10.0,0.9357955889999853,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.7125331253799387,0.31,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen2,0,100.0,0.05
3,2026-06-30T15:22:09.866000Z,2,200,10,10,6,0,10.0,0.9022122725362851,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.8669131128192653,0.315,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen3,0,100.0,0.05
4,2026-06-30T15:22:09.910000Z,3,200,10,10,6,0,10.0,0.91032212403133,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.885804870301857,0.32,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen4,0,100.0,0.05
5,2026-06-30T15:22:09.939000Z,12,200,10,10,6,0,10.0,0.8850997212797131,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.7148958655930532,0.325,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen5,0,100.0,0.05
6,2026-06-30T15:22:09.977000Z,4,200,10,10,6,0,10.0,0.8475411229126195,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.7569846757394266,0.33,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen6,0,100.0,0.05
7,2026-06-30T15:22:09.994000Z,9,200,10,10,6,0,10.0,0.8019921748082351,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.7223960792829521,0.335,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen7,0,100.0,0.05
8,2026-06-30T15:22:10.024000Z,7,200,10,10,6,0,10.0,0.912360315796217,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.889795998662277,0.34,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen8,0,100.0,0.05
9,2026-06-30T15:22:10.043000Z,3,200,10,10,6,0,10.0,0.9259491664813029,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.8128366491069768,0.345,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen9,0,100.0,0.05
10,2026-06-30T15:22:10.111000Z,27,200,10,10,6,0,10.0,0.8994738979447825,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.7794215371331226,0.35,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen10,0,100.0,0.05
11,2026-06-30T15:22:10.163000Z,16,200,10,10,6,0,10.0,0.9120299654220217,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.81129441780219,0.355,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen11,0,100.0,0.05
12,2026-06-30T15:22:10.217000Z,35,200,10,10,6,0,10.0,0.8525516390488759,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.8632214589683378,0.36,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen12,0,100.0,0.05
13,2026-06-30T15:22:10.266000Z,5,200,10,10,6,0,10.0,0.9351993554157655,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.7179357389247311,0.365,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen13,0,100.0,0.05
14,2026-06-30T15:22:10.311000Z,13,200,10,10,6,0,10.0,0.8450422242967298,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.8925578240445668,0.37,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen14,0,100.0,0.05
15,2026-06-30T15:22:10.345000Z,21,200,10,10,6,0,10.0,0.9007597139081092,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.8697603047849064,0.375,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen15,0,100.0,0.05
16,2026-06-30T15:22:10.466000Z,6,200,10,10,6,0,10.0,0.8037596732749357,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.8678293871272174,0.38,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen16,0,100.0,0.05
17,2026-06-30T15:22:10.513000Z,11,200,10,10,6,0,10.0,0.8441806679004902,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.7634268135908729,0.385,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen17,0,100.0,0.05
18,2026-06-30T15:22:10.545000Z,3,200,10,10,6,0,10.0,0.9099609244137867,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.7596867020100578,0.39,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen18,0,100.0,0.05
19,2026-06-30T15:22:10.582000Z,4,200,10,10,6,0,10.0,0.8756613333516177,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.8471870061403473,0.395,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen19,0,100.0,0.05
20,2026-06-30T15:22:10.604000Z,7,200,10,10,6,0,10.0,0.9477582050772005,0,0,0,0.0,,,,0.0,1.3e3,0.0,0.7620917829037644,0.4,%{cpu_percent: 45.0; memory_mb: 512},1000000,0,3,0,0,static_gen20,0,100.0,0.05
